Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000034647,Ankrd12,Gene Expression,0.08688257553871433,0.0,0.0,7706,1.4665692467458806,3006
ENSMUSG00000057113,Npm1,Gene Expression,0.08688097860344411,0.0,0.0,17646,3.5875756294136285,3837
ENSMUSG00000031155,Pim2,Gene Expression,0.08684868186667588,0.0,0.0,2969,0.4989937328624047,1757
ENSMUSG00000053626,Tll1,Gene Expression,0.08682690917446377,0.0,0.0,356,0.065942522840396,295
ENSMUSG00000038648,Creb3l2,Gene Expression,0.08681135397982463,0.0,0.0,2857,0.7380053383437158,1830
ENSMUSG00000020936,Nmt1,Gene Expression,0.0867679721703685,0.0,0.0,11819,2.2848894124294996,3484
ENSMUSG00000034621,Gpatch8,Gene Expression,0.08675841895961015,0.0,0.0,10717,2.1710943130194775,3396
ENSMUSG00000020994,Pnn,Gene Expression,0.08675194291278222,0.0,0.0,16236,3.0719848698406667,3671
ENSMUSG00000024143,Rhoq,Gene Expression,0.08672297433342971,0.0,0.0,5109,1.1248283529213432,2583
ENSMUSG00000070498,Tmem132b,Gene Expression,0.08671028523248636,0.0,0.0,7664,1.5529004193100364,2970
ENSMUSG00000022698,Naa50,Gene Expression,0.08669308330068104,0.0,0.0,13702,2.6027266019485604,3546
ENSMUSG00000025175,Fn3k,Gene Expression,0.08666223965014304,0.0,0.0,5580,1.1903894579487535,2723
ENSMUSG00000014633,Cmc2,Gene Expression,0.08665153047103165,0.0,0.0,4406,0.8938764423569274,2405
ENSMUSG00000001229,Dpp9,Gene Expression,0.08664195081950239,0.0,0.0,8547,1.6523386718562085,3163
ENSMUSG00000025410,Dctn2,Gene Expression,0.08663567666376161,0.0,0.0,35707,7.052199579344101,4130
ENSMUSG00000039106,Htr5a,Gene Expression,0.08662853812200798,0.0,0.0,1429,0.25280474212044907,1055
ENSMUSG00000034471,Caskin2,Gene Expression,0.08660983848492455,0.0,0.0,3643,1.0121408031289483,2210
ENSMUSG00000025571,Tnrc6c,Gene Expression,0.08658726408037895,0.0,0.0,9521,1.7487246999127901,3127
ENSMUSG00000020843,Timm22,Gene Expression,0.08657851873635293,0.0,0.0,7180,1.3624067756868863,2878
ENSMUSG00000060268,Armh1,Gene Expression,0.08654695570424117,0.0,0.0,29,0.00791505388573612,28
ENSMUSG00000067081,Asb18,Gene Expression,0.08649285953192239,0.0,0.0,592,0.12343127881541932,512
ENSMUSG00000031250,Tnmd,Gene Expression,0.08649123163288276,0.0,0.0,141,0.03541526443423527,121
ENSMUSG00000049946,BC030500,Gene Expression,0.08648718661876068,0.0,0.0,1087,0.2028452435804746,826
ENSMUSG00000003435,Supt5,Gene Expression,0.08644298557165771,0.0,0.0,18045,3.4025876129587243,3774
ENSMUSG00000060600,Eno3,Gene Expression,0.08640091733073789,0.0,0.0,2654,0.5123534729097926,1646
ENSMUSG00000074748,Atxn7l3b,Gene Expression,0.0863819155489227,0.0,0.0,9560,1.9355450080825658,3316
ENSMUSG00000038683,Pak1ip1,Gene Expression,0.08637703781565316,0.0,0.0,8348,1.5254545221528317,2999
ENSMUSG00000020923,Ubtf,Gene Expression,0.08634696310331114,0.0,0.0,10252,1.993532812029953,3333
ENSMUSG00000063727,Tnfrsf11b,Gene Expression,0.08634134700019623,0.0,0.0,287,0.06594166361595814,230
ENSMUSG00000018974,Sart3,Gene Expression,0.08633578968697447,0.0,0.0,8515,1.6661508641585625,3099
ENSMUSG00000028795,Ccdc28b,Gene Expression,0.08631334445802295,0.0,0.0,8620,1.8552349703459743,3280
ENSMUSG00000033502,Cdc14a,Gene Expression,0.0862390270468414,0.0,0.0,528,0.12402291218008026,408
ENSMUSG00000023277,Twf2,Gene Expression,0.08621792999833303,0.0,0.0,5256,1.0446783412483682,2542
ENSMUSG00000026102,Inpp1,Gene Expression,0.08621220411891801,0.0,0.0,5713,1.0940978574720999,2671
ENSMUSG00000026820,Ptges2,Gene Expression,0.08619655998864047,0.0,0.0,7490,1.4225127086612686,2971
ENSMUSG00000000378,Ccm2,Gene Expression,0.08619069399786593,0.0,0.0,5035,1.095085802159817,2593
ENSMUSG00000034088,Hdlbp,Gene Expression,0.08618119567392345,0.0,0.0,20073,3.9989620965306316,3880
ENSMUSG00000042742,Bmt2,Gene Expression,0.08615256603850402,0.0,0.0,11198,2.0967854381110236,3379
ENSMUSG00000022844,Pdia5,Gene Expression,0.08611020269154317,0.0,0.0,805,0.15733693131071513,669
ENSMUSG00000040697,Dnajc16,Gene Expression,0.0860976829555253,0.0,0.0,8402,1.5887470343980925,3080
ENSMUSG00000071226,Cecr2,Gene Expression,0.08606605241334385,0.0,0.0,830,0.18822708680194974,608
ENSMUSG00000028745,Capzb,Gene Expression,0.08605247087541712,0.0,0.0,40161,7.66453005070356,4161
ENSMUSG00000042992,Borcs5,Gene Expression,0.08603305633918991,0.0,0.0,7785,1.4282286610166897,2952
ENSMUSG00000000957,Mmp14,Gene Expression,0.08602999726772602,0.0,0.0,2402,0.5928553323685803,1581
ENSMUSG00000031864,Ints10,Gene Expression,0.08602583376649786,0.0,0.0,8752,1.6062153574212688,3071
ENSMUSG00000020205,Phlda1,Gene Expression,0.08601593138688733,0.0,0.0,3935,0.8088535225676848,2139
ENSMUSG00000036412,Arsi,Gene Expression,0.08601375463073727,0.0,0.0,177,0.031560084654994214,142
ENSMUSG00000019810,Fuca2,Gene Expression,0.08601292486993,0.0,0.0,6539,1.284777442027915,2845
ENSMUSG00000056586,Zar1l,Gene Expression,0.08595561888639416,0.0,0.0,198,0.04287633051534919,171
ENSMUSG00000035933,Cog5,Gene Expression,0.08591824377355073,0.0,0.0,6354,1.1574268270392787,2653
ENSMUSG00000005674,Tomm40l,Gene Expression,0.08590164089123659,0.0,0.0,15656,3.185075860481283,3745
ENSMUSG00000029434,Vps33a,Gene Expression,0.08588889861592588,0.0,0.0,7827,1.4579230104515073,2997
ENSMUSG00000022994,Adcy6,Gene Expression,0.08587913689214073,0.0,0.0,2459,0.4637695028389212,1621
ENSMUSG00000005161,Prdx2,Gene Expression,0.08587668023474582,0.0,0.0,17539,3.608734248421745,3830
ENSMUSG00000063428,Ddo,Gene Expression,0.08586197056924298,0.0,0.0,1389,0.30822004179036155,1005
ENSMUSG00000028291,Akirin2,Gene Expression,0.08585267458350174,0.0,0.0,17227,3.5174965514940637,3790
ENSMUSG00000109946,Brd3os,Gene Expression,0.08585058312288761,0.0,0.0,4475,0.8012992567751435,2255
ENSMUSG00000029174,Tbc1d1,Gene Expression,0.08575166449835041,0.0,0.0,2148,0.3805280061854581,1395
ENSMUSG00000019876,Pkib,Gene Expression,0.08572191317915452,0.0,0.0,1246,0.21386848260425095,917
ENSMUSG00000009535,Rnmt,Gene Expression,0.0856996483353264,0.0,0.0,5777,1.0412412821879689,2603
ENSMUSG00000021453,Gadd45g,Gene Expression,0.08569339402395162,0.0,0.0,3332,0.7107547445482976,1888
ENSMUSG00000033417,Cacul1,Gene Expression,0.085657783702629,0.0,0.0,7951,1.47511374277367,2966
ENSMUSG00000032599,Ip6k2,Gene Expression,0.08563063621115145,0.0,0.0,5642,1.0108081552980646,2565
ENSMUSG00000060044,Tmem26,Gene Expression,0.0856009216722716,0.0,0.0,148,0.023567649161708813,128
ENSMUSG00000056185,Snx32,Gene Expression,0.08559128002825751,0.0,0.0,8457,1.607989212313586,3099
ENSMUSG00000074254,Cyp2a4,Gene Expression,0.08554630046093772,0.0,0.0,2,0.0002560911050046329,2
ENSMUSG00000040722,Scamp5,Gene Expression,0.0855429200930746,0.0,0.0,21622,4.2446271658230845,3926
ENSMUSG00000027665,Pik3ca,Gene Expression,0.08552574424135544,0.0,0.0,13477,2.722674179194061,3647
ENSMUSG00000068154,Insm1,Gene Expression,0.08551183812750493,0.0,0.0,983,0.18593847611673261,742
ENSMUSG00000073557,Ppp1r12b,Gene Expression,0.08551149826682389,0.0,0.0,11740,2.307952809962194,3459
ENSMUSG00000073411,H2-D1,Gene Expression,0.08550120519244242,0.0,0.0,4671,1.1149274257581758,2473
ENSMUSG00000002103,Acp2,Gene Expression,0.08543694632914349,0.0,0.0,12030,2.362735188827221,3481
ENSMUSG00000003134,Tbc1d8,Gene Expression,0.08540450421958036,0.0,0.0,1691,0.3418749840404658,1226
ENSMUSG00000109324,Prmt1,Gene Expression,0.08540204929813881,0.0,0.0,10699,2.1089503792231774,3375
ENSMUSG00000035228,Ccdc106,Gene Expression,0.08536556495245765,0.0,0.0,2553,0.4472189944870532,1574
ENSMUSG00000027344,Fsip1,Gene Expression,0.08534288243898422,0.0,0.0,277,0.05054000659358564,226
ENSMUSG00000005566,Trim28,Gene Expression,0.08533634488633149,0.0,0.0,18893,3.5337866148481067,3788
ENSMUSG00000029621,Arpc1a,Gene Expression,0.08532515243147314,0.0,0.0,27290,5.363423214235021,4041
ENSMUSG00000041000,Trim62,Gene Expression,0.08532044524289685,0.0,0.0,1851,0.3536851607725376,1285
ENSMUSG00000028402,Mpdz,Gene Expression,0.08528520734348127,0.0,0.0,6152,1.2110701529238912,2727
ENSMUSG00000002052,Supt6,Gene Expression,0.08528338581791663,0.0,0.0,18470,3.3757267860560094,3731
ENSMUSG00000030852,Tacc2,Gene Expression,0.08524502162557458,0.0,0.0,7165,1.3180008894210875,2873
ENSMUSG00000070532,Ccdc190,Gene Expression,0.085209490322604,0.0,0.0,3184,0.8917191596747404,2038
ENSMUSG00000032575,Manf,Gene Expression,0.08514838204452288,0.0,0.0,19484,3.768416466353469,3848
ENSMUSG00000059013,Sh2d3c,Gene Expression,0.08514014129058031,0.0,0.0,3323,0.6213235190835922,1937
ENSMUSG00000001865,Cpa3,Gene Expression,0.08511697543591511,0.0,0.0,18,0.0046306899320233685,10
ENSMUSG00000071230,Npw,Gene Expression,0.085099645395909,0.0,0.0,39,0.004100739086503354,33
ENSMUSG00000027522,Stx16,Gene Expression,0.08507501693041218,0.0,0.0,12964,2.5024338957508645,3533
ENSMUSG00000029076,Sdf4,Gene Expression,0.08506775210426185,0.0,0.0,51533,10.249802586398419,4224
ENSMUSG00000079071,Gm14085,Gene Expression,0.08505905945409786,0.0,0.0,2,0.00017532076089738494,2
ENSMUSG00000022864,D16Ertd472e,Gene Expression,0.08504447725586985,0.0,0.0,1232,0.3969017515087248,987
ENSMUSG00000027879,Sec22b,Gene Expression,0.08503617787480024,0.0,0.0,9832,1.9247216438295605,3292
ENSMUSG00000039851,4932438H23Rik,Gene Expression,0.08501291754103214,0.0,0.0,249,0.0481408904077645,208
ENSMUSG00000040473,Cfap69,Gene Expression,0.08496477352736767,0.0,0.0,2382,0.4290495010012964,1555
ENSMUSG00000032258,Lca5,Gene Expression,0.08495067051796747,0.0,0.0,3208,0.6697253365295137,1959
ENSMUSG00000026289,Atg16l1,Gene Expression,0.08491021700673346,0.0,0.0,11956,2.2336807160667678,3427
ENSMUSG00000021987,Mtmr6,Gene Expression,0.08489470261608235,0.0,0.0,14283,2.7717640611304715,3606
ENSMUSG00000025224,Gbf1,Gene Expression,0.08487551528767659,0.0,0.0,14141,2.7244464948463265,3568
ENSMUSG00000058230,Arhgap35,Gene Expression,0.08487088345434858,0.0,0.0,10346,2.0372379218744294,3371
ENSMUSG00000062929,Cfl2,Gene Expression,0.08486839821911668,0.0,0.0,15711,3.213952994833557,3757
ENSMUSG00000020611,Gna13,Gene Expression,0.08485030092830752,0.0,0.0,9790,2.3577736197186367,3449
ENSMUSG00000040234,Tm7sf3,Gene Expression,0.08484597952990554,0.0,0.0,4822,1.2759353062037804,2583
ENSMUSG00000015846,Rxra,Gene Expression,0.084841375404923,0.0,0.0,2279,0.4506858516494456,1524
ENSMUSG00000020220,Vps13d,Gene Expression,0.08481525756965344,0.0,0.0,8552,1.6882719953868075,3200
ENSMUSG00000027933,Ints3,Gene Expression,0.08478497733723987,0.0,0.0,7736,1.4582933541948109,2967
ENSMUSG00000020846,Rflnb,Gene Expression,0.08470089645943188,0.0,0.0,716,0.16239036064289725,614
ENSMUSG00000027206,Cops2,Gene Expression,0.08468121941323414,0.0,0.0,11471,2.175847388982681,3399
ENSMUSG00000053768,Chchd3,Gene Expression,0.084668853193704,0.0,0.0,10201,2.100837561833402,3460
ENSMUSG00000062115,Rai1,Gene Expression,0.0846167814414613,0.0,0.0,8073,1.5029927632004092,3037
ENSMUSG00000020814,Mxra7,Gene Expression,0.08461128845543778,0.0,0.0,2113,0.446742567651356,1435
ENSMUSG00000025777,Gdap1,Gene Expression,0.08461058939114044,0.0,0.0,5043,0.9056240300741336,2423
ENSMUSG00000029478,Ncor2,Gene Expression,0.08460713496283553,0.0,0.0,25960,5.0316954049459035,3984
ENSMUSG00000030301,Ccdc91,Gene Expression,0.08460129885119802,0.0,0.0,7491,1.4598165825975287,2997
ENSMUSG00000072941,Sod3,Gene Expression,0.08457110025300865,0.0,0.0,2433,0.6080038673322384,1528
ENSMUSG00000026749,Nek6,Gene Expression,0.0845627968553006,0.0,0.0,2063,0.3860838159759587,1313
ENSMUSG00000028158,Mttp,Gene Expression,0.0845505283066006,0.0,0.0,1097,0.19595135901756086,840
ENSMUSG00000016200,Syt14,Gene Expression,0.0845235453854401,0.0,0.0,3245,0.5682013051810366,1827
ENSMUSG00000027776,Il12a,Gene Expression,0.08450925763726216,0.0,0.0,409,0.0927879438573028,352
ENSMUSG00000039372,March4,Gene Expression,0.08447943291460328,0.0,0.0,1671,0.30106689677724413,1145
ENSMUSG00000024095,Hnrnpll,Gene Expression,0.08447403285665035,0.0,0.0,4389,0.7994186231949885,2236
ENSMUSG00000041700,Lhfpl1,Gene Expression,0.08439106160247382,0.0,0.0,9,0.0013369311375270225,8
ENSMUSG00000040220,Gas8,Gene Expression,0.08438002749985199,0.0,0.0,6333,1.1999349797466032,2796
ENSMUSG00000054455,Vapb,Gene Expression,0.08436169695297693,0.0,0.0,25211,4.96502043985943,3996
ENSMUSG00000044475,Ascc1,Gene Expression,0.08432178039554901,0.0,0.0,3801,0.7332734228196763,2088
ENSMUSG00000038605,Samd10,Gene Expression,0.08431573631896866,0.0,0.0,2652,0.5158285637519269,1741
ENSMUSG00000008855,Hdac5,Gene Expression,0.08430621816625557,0.0,0.0,11048,2.702725683491442,3671
ENSMUSG00000051098,Mblac2,Gene Expression,0.08427470094391265,0.0,0.0,3738,0.6710647789001232,1986
ENSMUSG00000001729,Akt1,Gene Expression,0.08426871290791799,0.0,0.0,18985,3.8779973016798235,3901
ENSMUSG00000028995,Fam126a,Gene Expression,0.08425187184566478,0.0,0.0,3530,0.7888281251051089,1996
ENSMUSG00000018287,Spag7,Gene Expression,0.08418793196651021,0.0,0.0,14342,2.7308522923357104,3642
ENSMUSG00000001948,Spa17,Gene Expression,0.08416985818138684,0.0,0.0,801,0.16370733016423597,627
ENSMUSG00000031897,Psmb10,Gene Expression,0.08416435640604214,0.0,0.0,5840,1.1580934456953813,2705
ENSMUSG00000050394,Armcx6,Gene Expression,0.0841637948502186,0.0,0.0,975,0.17189585392151055,749
ENSMUSG00000032489,Kif9,Gene Expression,0.08415416526091536,0.0,0.0,719,0.1381126840909047,562
ENSMUSG00000021868,Ppif,Gene Expression,0.0841476662551909,0.0,0.0,6884,1.2943273818790226,2836
ENSMUSG00000015243,Abca1,Gene Expression,0.08411259700584754,0.0,0.0,4600,1.1848459289202848,2545
ENSMUSG00000006941,Eif1b,Gene Expression,0.0840941853370269,0.0,0.0,16733,3.2963280343662,3745
ENSMUSG00000059119,Nap1l4,Gene Expression,0.08408620533636824,0.0,0.0,20146,4.0312454825958906,3911
ENSMUSG00000024944,Arl2,Gene Expression,0.08407869018863501,0.0,0.0,14176,3.046772572122578,3737
ENSMUSG00000025432,Avil,Gene Expression,0.08403385395769727,0.0,0.0,48,0.007540718363036898,43
ENSMUSG00000035686,Thrsp,Gene Expression,0.0840285817570947,0.0,0.0,804,0.21426661695688837,673
ENSMUSG00000032621,Srek1,Gene Expression,0.08402393566571897,0.0,0.0,10799,1.9786209632213967,3316
ENSMUSG00000031224,Magee2,Gene Expression,0.08401100073868052,0.0,0.0,768,0.1147361806835046,582
ENSMUSG00000033096,Apmap,Gene Expression,0.08399513008624744,0.0,0.0,9976,1.8792762756095456,3256
ENSMUSG00000033557,Fam20b,Gene Expression,0.08399078067039328,0.0,0.0,7108,1.3601839523682782,2900
ENSMUSG00000046027,Stard5,Gene Expression,0.08398894996809293,0.0,0.0,1590,0.3379687128345887,1074
ENSMUSG00000035559,Mpv17l2,Gene Expression,0.08398860881874878,0.0,0.0,5846,1.3859846500154582,2869
ENSMUSG00000043372,Hexim2,Gene Expression,0.08390369979597682,0.0,0.0,1402,0.2583711299234905,1063
ENSMUSG00000030884,Uqcrc2,Gene Expression,0.08388304407753855,0.0,0.0,23073,4.655576533409545,3947
ENSMUSG00000004637,Wwox,Gene Expression,0.08388180497962684,0.0,0.0,4193,0.8714505140200688,2290
ENSMUSG00000049577,Zfpm1,Gene Expression,0.08388137348634316,0.0,0.0,2820,0.6930488351439509,1831
ENSMUSG00000032388,Spg21,Gene Expression,0.0838782201427062,0.0,0.0,5526,1.043592666238722,2482
ENSMUSG00000035713,Usp35,Gene Expression,0.083843246938108,0.0,0.0,2842,0.5467938270480092,1767
ENSMUSG00000026003,Acadl,Gene Expression,0.08380549587307302,0.0,0.0,6017,1.6201368101858868,2981
ENSMUSG00000028167,Bdh2,Gene Expression,0.08380349420694692,0.0,0.0,406,0.10683348900669996,346
ENSMUSG00000027706,Sec62,Gene Expression,0.08376990779928668,0.0,0.0,17032,3.477488386019654,3832
ENSMUSG00000034064,Poglut1,Gene Expression,0.0837408005546987,0.0,0.0,9948,1.9023247486845833,3269
ENSMUSG00000066456,Hmgn3,Gene Expression,0.08374000920761851,0.0,0.0,9890,1.8881041689829237,3275
ENSMUSG00000038578,Susd1,Gene Expression,0.08363165455451163,0.0,0.0,1368,0.2333430111571508,1002
ENSMUSG00000002504,Slc9a3r2,Gene Expression,0.08361591109597129,0.0,0.0,8672,2.118385028391523,3350
ENSMUSG00000032263,Bckdhb,Gene Expression,0.08360733488008347,0.0,0.0,11129,2.400471666494674,3478
ENSMUSG00000019804,Snx3,Gene Expression,0.08359508725030054,0.0,0.0,27507,5.40772442571711,4047
ENSMUSG00000036792,Mbd5,Gene Expression,0.08358005096211893,0.0,0.0,8001,1.4487888300291076,2986
ENSMUSG00000041343,Ankrd42,Gene Expression,0.08357441267857303,0.0,0.0,3406,0.6156956463362633,1959
ENSMUSG00000063015,Ccni,Gene Expression,0.08357177700934196,0.0,0.0,11623,2.652567435147765,3668
ENSMUSG00000021814,Anxa7,Gene Expression,0.08354206967794783,0.0,0.0,7732,1.4732591223384826,2986
ENSMUSG00000037703,Lzts3,Gene Expression,0.08350326370556373,0.0,0.0,1344,0.26731514302292414,1032
ENSMUSG00000002660,Clpp,Gene Expression,0.08349769028641689,0.0,0.0,10790,2.1140059812184404,3369
ENSMUSG00000051427,Ccdc157,Gene Expression,0.08346598839653376,0.0,0.0,1431,0.26961496021729353,1082
ENSMUSG00000027575,Arfgap1,Gene Expression,0.08345303249073371,0.0,0.0,13817,2.5947430494859685,3521
ENSMUSG00000027076,Timm10,Gene Expression,0.08344234314004818,0.0,0.0,7288,1.3819893866209123,2942
ENSMUSG00000044364,Tmem74b,Gene Expression,0.08343572497323165,0.0,0.0,837,0.14318112434734975,653
ENSMUSG00000032080,Apoa4,Gene Expression,0.0834293374126454,0.0,0.0,14,0.002085200582110462,7
ENSMUSG00000029722,Agfg2,Gene Expression,0.08337959677655904,0.0,0.0,4775,0.8678677723658842,2275
ENSMUSG00000027209,Fam227b,Gene Expression,0.08337837039890429,0.0,0.0,2,0.0005249420650242967,2
ENSMUSG00000032523,Hhatl,Gene Expression,0.08334326729363645,0.0,0.0,1032,0.3082372223470642,835
ENSMUSG00000073774,Kncn,Gene Expression,0.08332947708650416,0.0,0.0,102,0.014445572612579472,94
ENSMUSG00000028698,Pik3r3,Gene Expression,0.08329912692797387,0.0,0.0,5795,1.161038397278002,2609
ENSMUSG00000029408,Abcb9,Gene Expression,0.08329745650719898,0.0,0.0,2301,0.44676342867451324,1545
ENSMUSG00000021703,Serinc5,Gene Expression,0.08326608727018167,0.0,0.0,2334,0.6116526233743698,1647
ENSMUSG00000030043,Tacr1,Gene Expression,0.08325244033353127,0.0,0.0,259,0.04267540256185096,205
ENSMUSG00000024516,Sec11c,Gene Expression,0.08321109022572196,0.0,0.0,13753,3.0041045213894932,3726
ENSMUSG00000075217,4833423E24Rik,Gene Expression,0.0831930823445965,0.0,0.0,81,0.01875704693027666,68
ENSMUSG00000027194,Ttc17,Gene Expression,0.0831780990918997,0.0,0.0,4867,0.9707848587184327,2474
ENSMUSG00000036371,Serbp1,Gene Expression,0.08316708594571696,0.0,0.0,34614,6.7109025409180685,4091
ENSMUSG00000049303,Syt12,Gene Expression,0.0831331688151701,0.0,0.0,1413,0.27112959262466374,1057
ENSMUSG00000026321,Tnfrsf11a,Gene Expression,0.08310480270806839,0.0,0.0,699,0.16044628452493026,604
ENSMUSG00000000983,Wfdc18,Gene Expression,0.08306268803231534,0.0,0.0,405,0.10359467113927438,306
ENSMUSG00000040706,Agmat,Gene Expression,0.08305253848299564,0.0,0.0,182,0.04013457515095915,166
ENSMUSG00000046546,Fam43a,Gene Expression,0.08304881317318864,0.0,0.0,1248,0.2853433061846127,936
ENSMUSG00000071662,Polr2g,Gene Expression,0.08304365142957909,0.0,0.0,12716,2.372449331638107,3486
ENSMUSG00000030682,Cdipt,Gene Expression,0.0830435235348046,0.0,0.0,13229,2.534301841429527,3532
ENSMUSG00000026313,Hdac4,Gene Expression,0.08303141172002863,0.0,0.0,7167,1.4610347196447107,3012
ENSMUSG00000054823,Nsd3,Gene Expression,0.08302558546982557,0.0,0.0,24086,4.634060720998477,3955
ENSMUSG00000071984,Fndc1,Gene Expression,0.08297802554289394,0.0,0.0,645,0.10470687282458634,514
ENSMUSG00000025204,Ndufb8,Gene Expression,0.08290148735720085,0.0,0.0,19070,4.055698747985832,3911
ENSMUSG00000050994,Adgb,Gene Expression,0.08289862364732643,0.0,0.0,127,0.019460557471961952,110
ENSMUSG00000091586,Cyp4f17,Gene Expression,0.0828925022345849,0.0,0.0,724,0.14827383305038758,558
ENSMUSG00000020372,Rack1,Gene Expression,0.08288431592211093,0.0,0.0,33316,7.169823494412727,4190
ENSMUSG00000030590,Fam98c,Gene Expression,0.08288092241945916,0.0,0.0,5978,1.1598177532009704,2697
ENSMUSG00000020088,Sar1a,Gene Expression,0.08287667681865389,0.0,0.0,10725,2.0723709993979527,3354
ENSMUSG00000027680,Fxr1,Gene Expression,0.08285723835003618,0.0,0.0,20456,3.952843650588865,3874
ENSMUSG00000042788,Fam166b,Gene Expression,0.08284818511406426,0.0,0.0,138,0.026884517635845154,117
ENSMUSG00000024308,Tapbp,Gene Expression,0.08284072173724664,0.0,0.0,4095,0.924345703598622,2213
ENSMUSG00000033033,Calhm2,Gene Expression,0.08283349421268141,0.0,0.0,998,0.21144731789430127,777
ENSMUSG00000057411,Fam173a,Gene Expression,0.08280642956350155,0.0,0.0,16192,3.2648522040568597,3789
ENSMUSG00000002578,Ikzf4,Gene Expression,0.08278957564906311,0.0,0.0,2086,0.3804585966454357,1403
ENSMUSG00000045036,Tmem232,Gene Expression,0.0827610853545409,0.0,0.0,200,0.04271147973552372,183
ENSMUSG00000028051,Hcn3,Gene Expression,0.08274781068398974,0.0,0.0,842,0.15055014701797145,683
ENSMUSG00000036862,Dchs1,Gene Expression,0.0827444539145474,0.0,0.0,1706,0.36786808872440385,1194
ENSMUSG00000055296,Tmem245,Gene Expression,0.08271364167422075,0.0,0.0,6155,1.2701802138337939,2771
ENSMUSG00000067336,Bmpr2,Gene Expression,0.08271028022069085,0.0,0.0,8685,1.6372004843915087,3112
ENSMUSG00000024173,Tpsab1,Gene Expression,0.08263856294968142,0.0,0.0,9,0.0024517637152029308,6
